Código.IBGE,municipio,Diretoria.Regional,Mesorregião,n_alunos_beneficiarios_atualmente,n_familias_beneficiarias_atualmente,n_alunos_receberam_lista_atual,n_alunos_receberam_incluindo_bloqueados,n_familias_receberam_lista_atual,n_familias_receberam_incluindo_bloqueados,n_familias_atuais_receberam_parcialmente,n_alunos_atuais_receberam_parcialmente,n_familias_atuais_receberam_tudo,n_alunos_atuais_receberam_tudo,n_familias_atuais_receberam_a_mais,n_alunos_atuais_receberam_a_mais,perc_alunos_receberam_lista_atual,perc_familias_receberam_lista_atual,total_dinheiro_lista_atual,total_dinheiro
3159100,SANTANA DOS MONTES,São João Del Rei,Metropolitana de Belo Horizonte,16,13,4,4,3,3,0,0,3,4,0,0,0.25,0.23076923076923078,400,400
3159209,SANTA RITA DE CALDAS,Poços de Caldas,Sul/Sudoeste de Minas,67,51,16,16,14,14,0,0,14,16,0,0,0.23880597014925373,0.27450980392156865,1600,1600
3159308,SANTA RITA DE JACUTINGA,Juiz de Fora,Zona da Mata,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3159357,SANTA RITA DE MINAS,Timóteo,Vale do Rio Doce,51,36,11,11,8,8,0,0,8,11,0,0,0.21568627450980393,0.2222222222222222,1100,1100
3159407,SANTA RITA DE IBITIPOCA,São João Del Rei,Zona da Mata,14,10,11,11,8,8,0,0,8,11,0,0,0.7857142857142857,0.8,1100,1100
3159506,SANTA RITA DO ITUETO,Governador Valadares,Vale do Rio Doce,27,18,11,11,6,6,0,0,6,11,0,0,0.4074074074074074,0.3333333333333333,1100,1100
3159605,SANTA RITA DO SAPUCAI,Poços de Caldas,Sul/Sudoeste de Minas,352,224,84,84,44,44,0,0,44,84,0,0,0.23863636363636365,0.19642857142857142,8400,8400
3159704,SANTA ROSA DA SERRA,Patos de Minas,Triângulo Mineiro/Alto Paranaíba,20,14,6,6,3,3,0,0,3,6,0,0,0.3,0.21428571428571427,600,600
3159803,SANTA VITORIA,Ituiutaba,Triângulo Mineiro/Alto Paranaíba,124,88,12,12,8,8,1,2,7,10,0,0,0.0967741935483871,0.09090909090909091,1100,1100
3159902,SANTO ANTONIO DO AMPARO,Divinópolis,Oeste de Minas,138,92,41,41,27,27,0,0,27,41,0,0,0.2971014492753623,0.29347826086956524,4100,4100
3160009,SANTO ANTONIO DO AVENTUREIRO,Juiz de Fora,Zona da Mata,19,16,7,7,5,5,0,0,5,7,0,0,0.3684210526315789,0.3125,700,700
3160108,SANTO ANTONIO DO GRAMA,Timóteo,Zona da Mata,17,13,11,11,7,7,0,0,7,11,0,0,0.6470588235294118,0.5384615384615384,1100,1100
3160207,SANTO ANTONIO DO ITAMBE,Diamantina,Metropolitana de Belo Horizonte,43,25,1,1,1,1,0,0,1,1,0,0,0.023255813953488372,0.04,100,100
3160306,SANTO ANTONIO DO JACINTO,Almenara,Jequitinhonha,97,68,22,22,15,15,0,0,15,22,0,0,0.2268041237113402,0.22058823529411764,2200,2200
3160405,SANTO ANTONIO DO MONTE,Divinópolis,Oeste de Minas,125,83,17,17,10,10,0,0,10,17,0,0,0.136,0.12048192771084337,1700,1700
3160454,SANTO ANTONIO DO RETIRO,Montes Claros,Norte de Minas,10,8,2,2,2,2,0,0,2,2,0,0,0.2,0.25,200,200
3160504,SANTO ANTONIO DO RIO ABAIXO,Timóteo,Metropolitana de Belo Horizonte,34,18,28,28,15,15,0,0,15,28,0,0,0.8235294117647058,0.8333333333333334,2800,2800
3160603,SANTO HIPOLITO,Curvelo,Central Mineira,12,7,6,6,2,2,0,0,2,6,0,0,0.5,0.2857142857142857,600,600
3160702,SANTOS DUMONT,Juiz de Fora,Zona da Mata,322,225,109,109,62,62,0,0,62,109,0,0,0.3385093167701863,0.27555555555555555,10900,10900
3160801,SAO BENTO ABADE,Varginha,Sul/Sudoeste de Minas,47,39,21,21,16,16,0,0,16,21,0,0,0.44680851063829785,0.41025641025641024,2100,2100
3160900,SAO BRAS DO SUACUI,São João Del Rei,Metropolitana de Belo Horizonte,6,6,3,3,3,3,0,0,3,3,0,0,0.5,0.5,300,300
3160959,SAO DOMINGOS DAS DORES,Timóteo,Vale do Rio Doce,75,67,11,11,9,9,0,0,9,11,0,0,0.14666666666666667,0.13432835820895522,1100,1100
3161007,SAO DOMINGOS DO PRATA,Timóteo,Metropolitana de Belo Horizonte,182,126,20,20,16,16,0,0,16,20,0,0,0.10989010989010989,0.12698412698412698,2000,2000
3161056,SAO FELIX DE MINAS,Governador Valadares,Vale do Rio Doce,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3161106,SAO FRANCISCO,Montes Claros,Norte de Minas,479,251,241,241,119,119,0,0,119,241,0,0,0.5031315240083507,0.47410358565737054,24100,24100
3161205,SAO FRANCISCO DE PAULA,Divinópolis,Oeste de Minas,48,39,1,1,1,1,0,0,1,1,0,0,0.020833333333333332,0.02564102564102564,100,100
3161304,SAO FRANCISCO DE SALES,Ituiutaba,Triângulo Mineiro/Alto Paranaíba,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3161403,SAO FRANCISCO DO GLORIA,Muriaé,Zona da Mata,40,32,3,3,2,2,0,0,2,3,0,0,0.075,0.0625,300,300
3161502,SAO GERALDO,Muriaé,Zona da Mata,72,57,6,6,5,5,0,0,5,6,0,0,0.08333333333333333,0.08771929824561403,600,600
3161601,SAO GERALDO DA PIEDADE,Governador Valadares,Vale do Rio Doce,11,6,1,1,1,1,0,0,1,1,0,0,0.09090909090909091,0.16666666666666666,100,100
3161650,SAO GERALDO DO BAIXIO,Governador Valadares,Vale do Rio Doce,40,29,5,5,4,4,0,0,4,5,0,0,0.125,0.13793103448275862,500,500
3161700,SAO GONCALO DO ABAETE,Patos de Minas,Noroeste de Minas,19,16,3,3,1,1,0,0,1,3,0,0,0.15789473684210525,0.0625,300,300
3161809,SAO GONCALO DO PARA,Divinópolis,Oeste de Minas,64,46,8,8,5,5,0,0,5,8,0,0,0.125,0.10869565217391304,800,800
3161908,SAO GONCALO DO RIO ABAIXO,Timóteo,Metropolitana de Belo Horizonte,50,44,7,7,6,6,0,0,6,7,0,0,0.14,0.13636363636363635,700,700
3162005,SAO GONCALO DO SAPUCAI,Varginha,Sul/Sudoeste de Minas,291,197,47,47,28,28,0,0,28,47,0,0,0.16151202749140894,0.14213197969543148,4700,4700
3162104,SAO GOTARDO,Patos de Minas,Triângulo Mineiro/Alto Paranaíba,468,318,42,42,29,29,0,0,29,42,0,0,0.08974358974358974,0.09119496855345911,4200,4200
3162203,SAO JOAO BATISTA DO GLORIA,Passos,Sul/Sudoeste de Minas,38,29,8,8,8,8,0,0,8,8,0,0,0.21052631578947367,0.27586206896551724,800,800
3162252,SAO JOAO DA LAGOA,Montes Claros,Norte de Minas,34,22,19,19,14,14,0,0,14,19,0,0,0.5588235294117647,0.6363636363636364,1900,1900
3162302,SAO JOAO DA MATA,Varginha,Sul/Sudoeste de Minas,8,6,3,3,1,1,0,0,1,3,0,0,0.375,0.16666666666666666,300,300
3162401,SAO JOAO DA PONTE,Montes Claros,Norte de Minas,127,87,65,65,40,40,0,0,40,65,0,0,0.5118110236220472,0.45977011494252873,6500,6500
3162450,SAO JOAO DAS MISSOES,Montes Claros,Norte de Minas,243,83,88,88,26,26,0,0,26,88,0,0,0.36213991769547327,0.3132530120481928,8800,8800
3162500,SAO JOAO DEL REI,São João Del Rei,Campo das Vertentes,583,426,117,117,78,78,0,0,78,117,0,0,0.2006861063464837,0.18309859154929578,11700,11700
3162559,SAO JOAO DO MANHUACU,Muriaé,Zona da Mata,37,28,10,10,6,6,0,0,6,10,0,0,0.2702702702702703,0.21428571428571427,1000,1000
3162575,SAO JOAO DO MANTENINHA,Governador Valadares,Vale do Rio Doce,23,19,3,3,3,3,0,0,3,3,0,0,0.13043478260869565,0.15789473684210525,300,300
3162609,SAO JOAO DO ORIENTE,Timóteo,Vale do Rio Doce,43,32,13,13,10,10,0,0,10,13,0,0,0.3023255813953488,0.3125,1300,1300
3162658,SAO JOAO DO PACUI,Montes Claros,Norte de Minas,25,10,11,11,4,4,0,0,4,11,0,0,0.44,0.4,1100,1100
3162708,SAO JOAO DO PARAISO,Salinas,Norte de Minas,311,211,125,125,79,79,0,0,79,125,0,0,0.40192926045016075,0.3744075829383886,12500,12500
3162807,SAO JOAO EVANGELISTA,Governador Valadares,Vale do Rio Doce,142,106,29,29,19,19,0,0,19,29,0,0,0.20422535211267606,0.1792452830188679,2900,2900
3162906,SAO JOAO NEPOMUCENO,Juiz de Fora,Zona da Mata,110,72,31,31,18,18,0,0,18,31,0,0,0.2818181818181818,0.25,3100,3100
3162922,SAO JOAQUIM DE BICAS,Metropolitana,Metropolitana de Belo Horizonte,193,130,59,59,36,36,0,0,36,59,0,0,0.30569948186528495,0.27692307692307694,5900,5900
3162948,SAO JOSE DA BARRA,Passos,Sul/Sudoeste de Minas,45,32,17,17,11,11,0,0,11,17,0,0,0.37777777777777777,0.34375,1700,1700
3162955,SAO JOSE DA LAPA,Metropolitana,Metropolitana de Belo Horizonte,51,37,8,8,7,7,0,0,7,8,0,0,0.1568627450980392,0.1891891891891892,800,800
3163003,SAO JOSE DA SAFIRA,Governador Valadares,Vale do Rio Doce,22,15,8,8,5,5,0,0,5,8,0,0,0.36363636363636365,0.3333333333333333,800,800
3163102,SAO JOSE DA VARGINHA,Metropolitana,Metropolitana de Belo Horizonte,63,40,11,11,6,6,0,0,6,11,0,0,0.1746031746031746,0.15,1100,1100
3163201,SAO JOSE DO ALEGRE,Poços de Caldas,Sul/Sudoeste de Minas,16,13,3,3,2,2,0,0,2,3,0,0,0.1875,0.15384615384615385,300,300
3163300,SAO JOSE DO DIVINO,Governador Valadares,Vale do Rio Doce,21,15,4,4,2,2,0,0,2,4,0,0,0.19047619047619047,0.13333333333333333,400,400
3163409,SAO JOSE DO GOIABAL,Timóteo,Metropolitana de Belo Horizonte,52,31,17,17,11,11,0,0,11,17,0,0,0.3269230769230769,0.3548387096774194,1700,1700
3163508,SAO JOSE DO JACURI,Governador Valadares,Vale do Rio Doce,66,39,40,40,18,18,0,0,18,40,0,0,0.6060606060606061,0.46153846153846156,4000,4000
3163607,SAO JOSE DO MANTIMENTO,Governador Valadares,Zona da Mata,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3163706,SAO LOURENCO,Varginha,Sul/Sudoeste de Minas,241,183,55,55,34,34,0,0,34,55,0,0,0.22821576763485477,0.18579234972677597,5500,5500
3163805,SAO MIGUEL DO ANTA,Muriaé,Zona da Mata,11,9,7,7,5,5,0,0,5,7,0,0,0.6363636363636364,0.5555555555555556,700,700
3163904,SAO PEDRO DA UNIAO,Passos,Sul/Sudoeste de Minas,95,76,74,74,59,59,0,0,59,74,0,0,0.7789473684210526,0.7763157894736842,7400,7400
3164001,SAO PEDRO DOS FERROS,Timóteo,Zona da Mata,54,40,32,32,22,22,0,0,22,32,0,0,0.5925925925925926,0.55,3200,3200
3164100,SAO PEDRO DO SUACUI,Governador Valadares,Vale do Rio Doce,24,18,6,6,4,4,0,0,4,6,0,0,0.25,0.2222222222222222,600,600
3164209,SAO ROMAO,Montes Claros,Norte de Minas,31,18,23,23,14,14,0,0,14,23,0,0,0.7419354838709677,0.7777777777777778,2300,2300
3164308,SAO ROQUE DE MINAS,Passos,Oeste de Minas,42,33,16,16,12,12,0,0,12,16,0,0,0.38095238095238093,0.36363636363636365,1600,1600
3164407,SAO SEBASTIAO DA BELA VISTA,Varginha,Sul/Sudoeste de Minas,70,48,54,54,36,36,0,0,36,54,0,0,0.7714285714285715,0.75,5400,5400
3164431,SAO SEBASTIAO DA VARGEM ALEGRE,Muriaé,Zona da Mata,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3164472,SAO SEBASTIAO DO ANTA,Timóteo,Vale do Rio Doce,12,10,6,6,4,4,0,0,4,6,0,0,0.5,0.4,600,600
3164506,SAO SEBASTIAO DO MARANHAO,Governador Valadares,Vale do Rio Doce,187,106,42,42,23,23,0,0,23,42,0,0,0.22459893048128343,0.2169811320754717,4200,4200
3164605,SAO SEBASTIAO DO OESTE,Divinópolis,Oeste de Minas,25,22,8,8,7,7,0,0,7,8,0,0,0.32,0.3181818181818182,800,800
3164704,SAO SEBASTIAO DO PARAISO,Passos,Sul/Sudoeste de Minas,441,258,269,272,145,146,2,4,143,265,0,0,0.6099773242630385,0.562015503875969,26700,26800
3164803,SAO SEBASTIAO DO RIO PRETO,Timóteo,Metropolitana de Belo Horizonte,14,12,11,11,9,9,0,0,9,11,0,0,0.7857142857142857,0.75,1100,1100
3164902,SAO SEBASTIAO DO RIO VERDE,Varginha,Sul/Sudoeste de Minas,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3165008,SAO TIAGO,São João Del Rei,Campo das Vertentes,122,67,97,97,56,56,0,0,56,97,0,0,0.7950819672131147,0.835820895522388,9700,9700
3165107,SAO TOMAS DE AQUINO,Passos,Sul/Sudoeste de Minas,68,42,38,38,20,20,0,0,20,38,0,0,0.5588235294117647,0.47619047619047616,3800,3800
3165206,SAO THOME DAS LETRAS,Varginha,Sul/Sudoeste de Minas,48,36,31,31,21,21,0,0,21,31,0,0,0.6458333333333334,0.5833333333333334,3100,3100
3165305,SAO VICENTE DE MINAS,São João Del Rei,Sul/Sudoeste de Minas,58,42,1,1,1,1,0,0,1,1,0,0,0.017241379310344827,0.023809523809523808,100,100
3165404,SAPUCAI MIRIM,Poços de Caldas,Sul/Sudoeste de Minas,30,24,6,6,4,4,0,0,4,6,0,0,0.2,0.16666666666666666,600,600
3165503,SARDOA,Governador Valadares,Vale do Rio Doce,18,12,4,4,3,3,0,0,3,4,0,0,0.2222222222222222,0.25,400,400
3165537,SARZEDO,Metropolitana,Metropolitana de Belo Horizonte,205,144,46,46,32,32,0,0,32,46,0,0,0.22439024390243903,0.2222222222222222,4600,4600
3165552,SETUBINHA,Teófilo Otoni,Vale do Mucuri,110,44,27,27,13,13,0,0,13,27,0,0,0.24545454545454545,0.29545454545454547,2700,2700
3165560,SEM-PEIXE,Timóteo,Zona da Mata,12,9,3,3,1,1,0,0,1,3,0,0,0.25,0.1111111111111111,300,300
3165578,SENADOR AMARAL,Poços de Caldas,Sul/Sudoeste de Minas,125,89,18,18,10,10,0,0,10,18,0,0,0.144,0.11235955056179775,1800,1800
3165602,SENADOR CORTES,Juiz de Fora,Zona da Mata,11,10,1,1,1,1,0,0,1,1,0,0,0.09090909090909091,0.1,100,100
3165701,SENADOR FIRMINO,Juiz de Fora,Zona da Mata,106,85,8,8,5,5,0,0,5,8,0,0,0.07547169811320754,0.058823529411764705,800,800
3165800,SENADOR JOSE BENTO,Poços de Caldas,Sul/Sudoeste de Minas,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3165909,SENADOR MODESTINO GONCALVES,Diamantina,Jequitinhonha,26,25,2,2,2,2,0,0,2,2,0,0,0.07692307692307693,0.08,200,200
3166006,SENHORA DE OLIVEIRA,São João Del Rei,Zona da Mata,68,58,55,55,47,47,0,0,47,55,0,0,0.8088235294117647,0.8103448275862069,5500,5500
3166105,SENHORA DO PORTO,Governador Valadares,Vale do Rio Doce,37,21,20,20,12,12,0,0,12,20,0,0,0.5405405405405406,0.5714285714285714,2000,2000
3166204,SENHORA DOS REMEDIOS,São João Del Rei,Campo das Vertentes,42,30,11,11,7,7,0,0,7,11,0,0,0.2619047619047619,0.23333333333333334,1100,1100
3166303,SERICITA,Muriaé,Zona da Mata,99,85,3,3,3,3,0,0,3,3,0,0,0.030303030303030304,0.03529411764705882,300,300
3166402,SERITINGA,Juiz de Fora,Sul/Sudoeste de Minas,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3166501,SERRA AZUL DE MINAS,Diamantina,Metropolitana de Belo Horizonte,65,35,29,29,15,15,0,0,15,29,0,0,0.4461538461538462,0.42857142857142855,2900,2900
3166709,SERRA DOS AIMORES,Teófilo Otoni,Vale do Mucuri,154,107,41,41,27,27,0,0,27,41,0,0,0.2662337662337662,0.2523364485981308,4100,4100
3166808,SERRA DO SALITRE,Patos de Minas,Triângulo Mineiro/Alto Paranaíba,35,26,4,4,2,2,0,0,2,4,0,0,0.11428571428571428,0.07692307692307693,400,400
3166907,SERRANIA,Poços de Caldas,Sul/Sudoeste de Minas,76,55,13,13,10,10,0,0,10,13,0,0,0.17105263157894737,0.18181818181818182,1300,1300
3166956,SERRANOPOLIS DE MINAS,Montes Claros,Norte de Minas,21,12,18,18,9,9,0,0,9,18,0,0,0.8571428571428571,0.75,1800,1800
3167004,SERRANOS,Juiz de Fora,Sul/Sudoeste de Minas,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3167103,SERRO,Diamantina,Metropolitana de Belo Horizonte,399,220,134,134,67,67,0,0,67,134,0,0,0.3358395989974937,0.30454545454545456,13400,13400
3167202,SETE LAGOAS,Metropolitana,Metropolitana de Belo Horizonte,991,715,308,308,199,199,1,4,198,304,0,0,0.31079717457114026,0.2783216783216783,30600,30600
3167301,SILVEIRANIA,Juiz de Fora,Zona da Mata,18,13,8,8,5,5,0,0,5,8,0,0,0.4444444444444444,0.38461538461538464,800,800
3167400,SILVIANOPOLIS,Varginha,Sul/Sudoeste de Minas,25,17,6,6,4,4,0,0,4,6,0,0,0.24,0.23529411764705882,600,600
3167509,SIMAO PEREIRA,Juiz de Fora,Zona da Mata,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3167608,SIMONESIA,Timóteo,Zona da Mata,547,389,55,55,35,35,0,0,35,55,0,0,0.10054844606946983,0.08997429305912596,5500,5500
3167707,SOBRALIA,Governador Valadares,Vale do Rio Doce,10,6,1,1,1,1,0,0,1,1,0,0,0.1,0.16666666666666666,100,100
3167806,SOLEDADE DE MINAS,Varginha,Sul/Sudoeste de Minas,62,45,22,22,16,16,0,0,16,22,0,0,0.3548387096774194,0.35555555555555557,2200,2200
3167905,TABULEIRO,Juiz de Fora,Zona da Mata,41,30,13,13,9,9,0,0,9,13,0,0,0.3170731707317073,0.3,1300,1300
3168002,TAIOBEIRAS,Salinas,Norte de Minas,252,175,109,109,71,71,0,0,71,109,0,0,0.43253968253968256,0.4057142857142857,10900,10900
3168051,TAPARUBA,Governador Valadares,Vale do Rio Doce,13,11,1,1,1,1,0,0,1,1,0,0,0.07692307692307693,0.09090909090909091,100,100
3168101,TAPIRA,Uberaba,Triângulo Mineiro/Alto Paranaíba,6,6,2,2,2,2,0,0,2,2,0,0,0.3333333333333333,0.3333333333333333,200,200
3168200,TAPIRAI,Divinópolis,Oeste de Minas,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3168309,TAQUARACU DE MINAS,Metropolitana,Metropolitana de Belo Horizonte,9,8,1,1,1,1,0,0,1,1,0,0,0.1111111111111111,0.125,100,100
3168408,TARUMIRIM,Governador Valadares,Vale do Rio Doce,144,97,39,39,25,25,0,0,25,39,0,0,0.2708333333333333,0.25773195876288657,3900,3900
3168507,TEIXEIRAS,Muriaé,Zona da Mata,83,64,14,14,10,10,0,0,10,14,0,0,0.1686746987951807,0.15625,1400,1400
3168606,TEOFILO OTONI,Teófilo Otoni,Vale do Mucuri,1424,874,462,462,254,254,0,0,254,462,0,0,0.324438202247191,0.2906178489702517,46200,46200
3168705,TIMOTEO,Timóteo,Vale do Rio Doce,352,237,123,123,73,73,0,0,73,123,0,0,0.3494318181818182,0.3080168776371308,12300,12300
3168804,TIRADENTES,São João Del Rei,Campo das Vertentes,41,34,2,2,2,2,0,0,2,2,0,0,0.04878048780487805,0.058823529411764705,200,200
3168903,TIROS,Patos de Minas,Triângulo Mineiro/Alto Paranaíba,42,32,2,2,1,1,0,0,1,2,0,0,0.047619047619047616,0.03125,200,200
3169000,TOCANTINS,Juiz de Fora,Zona da Mata,164,113,24,24,15,15,0,0,15,24,0,0,0.14634146341463414,0.13274336283185842,2400,2400
3169059,TOCOS DO MOJI,Poços de Caldas,Sul/Sudoeste de Minas,18,16,2,2,1,1,0,0,1,2,0,0,0.1111111111111111,0.0625,200,200
3169109,TOLEDO,Poços de Caldas,Sul/Sudoeste de Minas,46,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3169208,TOMBOS,Muriaé,Zona da Mata,90,65,10,10,6,6,0,0,6,10,0,0,0.1111111111111111,0.09230769230769231,1000,1000
3169307,TRES CORACOES,Varginha,Sul/Sudoeste de Minas,523,391,162,162,117,117,2,4,115,158,0,0,0.30975143403441685,0.29923273657289,16000,16000
3169356,TRES MARIAS,Curvelo,Central Mineira,120,91,53,53,38,38,0,0,38,53,0,0,0.44166666666666665,0.4175824175824176,5300,5300
3169406,TRES PONTAS,Varginha,Sul/Sudoeste de Minas,369,264,102,102,65,65,0,0,65,102,0,0,0.2764227642276423,0.24621212121212122,10200,10200
3169505,TUMIRITINGA,Governador Valadares,Vale do Rio Doce,20,17,9,9,7,7,0,0,7,9,0,0,0.45,0.4117647058823529,900,900
3169604,TUPACIGUARA,Uberlândia,Triângulo Mineiro/Alto Paranaíba,172,115,38,38,24,24,0,0,24,38,0,0,0.22093023255813954,0.20869565217391303,3800,3800
3169703,TURMALINA,Araçuaí,Jequitinhonha,294,199,95,95,63,63,0,0,63,95,0,0,0.3231292517006803,0.3165829145728643,9500,9500
3169802,TURVOLANDIA,Varginha,Sul/Sudoeste de Minas,94,64,11,11,6,6,0,0,6,11,0,0,0.11702127659574468,0.09375,1100,1100
3169901,UBA,Juiz de Fora,Zona da Mata,996,668,158,158,91,91,0,0,91,158,0,0,0.15863453815261044,0.13622754491017963,15800,15800
3170008,UBAI,Montes Claros,Norte de Minas,93,49,39,39,23,23,0,0,23,39,0,0,0.41935483870967744,0.46938775510204084,3900,3900
3170057,UBAPORANGA,Timóteo,Vale do Rio Doce,145,114,39,39,29,29,0,0,29,39,0,0,0.2689655172413793,0.2543859649122807,3900,3900
3170107,UBERABA,Uberaba,Triângulo Mineiro/Alto Paranaíba,822,561,288,288,177,177,1,3,176,285,0,0,0.35036496350364965,0.3155080213903743,28700,28700
3170206,UBERLANDIA,Uberlândia,Triângulo Mineiro/Alto Paranaíba,1732,1215,530,530,337,337,0,0,337,530,0,0,0.30600461893764436,0.2773662551440329,53000,53000
3170305,UMBURATIBA,Teófilo Otoni,Vale do Mucuri,6,3,4,4,2,2,0,0,2,4,0,0,0.6666666666666666,0.6666666666666666,400,400
3170404,UNAI,Paracatu,Noroeste de Minas,658,476,153,153,92,92,0,0,92,153,0,0,0.23252279635258358,0.19327731092436976,15300,15300
3170438,UNIAO DE MINAS,Ituiutaba,Triângulo Mineiro/Alto Paranaíba,22,15,13,13,10,10,0,0,10,13,0,0,0.5909090909090909,0.6666666666666666,1300,1300
3170479,URUANA DE MINAS,Paracatu,Noroeste de Minas,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3170503,URUCANIA,Timóteo,Zona da Mata,56,38,14,14,9,9,0,0,9,14,0,0,0.25,0.23684210526315788,1400,1400
3170529,URUCUIA,Montes Claros,Norte de Minas,60,48,15,15,10,10,0,0,10,15,0,0,0.25,0.20833333333333334,1500,1500
3170578,VARGEM ALEGRE,Timóteo,Vale do Rio Doce,21,14,4,4,3,3,0,0,3,4,0,0,0.19047619047619047,0.21428571428571427,400,400
3170602,VARGEM BONITA,Passos,Oeste de Minas,15,11,5,5,4,4,0,0,4,5,0,0,0.3333333333333333,0.36363636363636365,500,500
3170651,VARGEM GRANDE DO RIO PARDO,Salinas,Norte de Minas,27,17,5,5,4,4,0,0,4,5,0,0,0.18518518518518517,0.23529411764705882,500,500
3170701,VARGINHA,Varginha,Sul/Sudoeste de Minas,438,305,109,109,76,76,0,0,76,109,0,0,0.24885844748858446,0.24918032786885247,10900,10900
3170750,VARJAO DE MINAS,Patos de Minas,Noroeste de Minas,49,32,10,10,4,4,0,0,4,10,0,0,0.20408163265306123,0.125,1000,1000
3170800,VARZEA DA PALMA,Montes Claros,Norte de Minas,545,412,126,126,90,90,0,0,90,126,0,0,0.23119266055045873,0.21844660194174756,12600,12600
3170909,VARZELANDIA,Montes Claros,Norte de Minas,165,91,55,55,30,30,0,0,30,55,0,0,0.3333333333333333,0.32967032967032966,5500,5500
3171006,VAZANTE,Paracatu,Noroeste de Minas,200,130,39,39,21,21,0,0,21,39,0,0,0.195,0.16153846153846155,3900,3900
3171030,VERDELANDIA,Montes Claros,Norte de Minas,82,40,19,19,7,7,1,4,6,15,0,0,0.23170731707317074,0.175,1800,1800
3171071,VEREDINHA,Diamantina,Jequitinhonha,39,28,12,12,8,8,0,0,8,12,0,0,0.3076923076923077,0.2857142857142857,1200,1200
3171105,VERISSIMO,Uberaba,Triângulo Mineiro/Alto Paranaíba,16,12,9,9,6,6,0,0,6,9,0,0,0.5625,0.5,900,900
3171154,VERMELHO NOVO,Timóteo,Zona da Mata,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3171204,VESPASIANO,Metropolitana,Metropolitana de Belo Horizonte,293,224,88,88,61,61,0,0,61,88,0,0,0.3003412969283277,0.27232142857142855,8800,8800
3171303,VICOSA,Muriaé,Zona da Mata,406,296,110,110,79,79,0,0,79,110,0,0,0.270935960591133,0.2668918918918919,11000,11000
3171402,VIEIRAS,Muriaé,Zona da Mata,4,4,1,1,1,1,0,0,1,1,0,0,0.25,0.25,100,100
3171501,MATHIAS LOBATO,Governador Valadares,Vale do Rio Doce,23,14,11,11,6,6,0,0,6,11,0,0,0.4782608695652174,0.42857142857142855,1100,1100
3171600,VIRGEM DA LAPA,Araçuaí,Jequitinhonha,99,52,40,40,22,22,0,0,22,40,0,0,0.40404040404040403,0.4230769230769231,4000,4000
3171709,VIRGINIA,Varginha,Sul/Sudoeste de Minas,77,57,25,25,16,16,0,0,16,25,0,0,0.3246753246753247,0.2807017543859649,2500,2500
3171808,VIRGINOPOLIS,Governador Valadares,Vale do Rio Doce,108,83,11,11,7,7,0,0,7,11,0,0,0.10185185185185185,0.08433734939759036,1100,1100
3171907,VIRGOLANDIA,Governador Valadares,Vale do Rio Doce,49,36,17,17,13,13,0,0,13,17,0,0,0.3469387755102041,0.3611111111111111,1700,1700
3172004,VISCONDE DO RIO BRANCO,Muriaé,Zona da Mata,450,339,60,60,44,44,0,0,44,60,0,0,0.13333333333333333,0.12979351032448377,6000,6000
3172103,VOLTA GRANDE,Muriaé,Zona da Mata,5,5,1,1,1,1,0,0,1,1,0,0,0.2,0.2,100,100
3172202,WENCESLAU BRAZ,Poços de Caldas,Sul/Sudoeste de Minas,32,23,1,1,1,1,0,0,1,1,0,0,0.03125,0.043478260869565216,100,100
